Id,F1Score
353,0.6666666666666666
354,0.0
355,0.6666666666666666
356,0.0
357,0.5454545454545454
358,1.0
359,0.0
360,0.0
361,0.75
362,1.0
363,0.0
364,0.6666666666666666
365,0.0
366,0.0
367,0.0
368,0.8571428571428571
369,0.33333333333333337
370,1.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,1.2
379,0.0
380,0.8
381,1.0
382,0.0
383,0.4
384,0.0
385,0.0
386,0.0
387,1.0
388,1.1111111111111112
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.5
395,0.0
396,0.0
397,0.0
398,0.0
399,0.8
400,0.0
401,0.0
402,0.6666666666666666
403,0.0
404,1.0
405,0.0
406,1.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,1.1428571428571428
416,0.6666666666666666
417,0.0
418,0.39999999999999997
419,0.0
420,0.0
421,1.0
422,0.0
423,1.0
424,0.0
425,0.0
426,0.0
427,0.5714285714285714
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,1.0
434,0.0
435,1.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.2857142857142857
441,0.0
442,1.0
443,0.0
444,1.3333333333333333
445,0.0
446,0.0
447,1.0
448,1.5
449,1.0
450,1.0
451,0.0
452,1.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,1.0
463,0.0
464,0.0
465,0.0
466,1.0
467,0.0
468,0.0
469,0.0
470,0.0
471,1.0
472,1.0
473,1.3333333333333333
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,1.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.5
493,0.0
494,0.0
495,1.3333333333333333
496,0.0
497,0.0
498,0.0
499,0.0
500,0.8
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,1.0
508,0.0
509,0.6666666666666666
510,0.0
511,0.0
512,1.0
513,0.0
514,0.0
515,0.0
516,0.5454545454545454
517,0.6666666666666667
518,1.0
519,0.4
520,0.0
521,0.0
522,0.0
523,0.0
524,1.5
525,0.0
526,1.0
527,0.0
528,0.6666666666666666
529,0.6666666666666666
530,1.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.6666666666666666
536,0.0
537,0.0
538,1.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.4
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,1.0
554,1.0
555,1.0
556,1.0
557,1.0
558,0.0
559,0.0
560,0.0
561,0.0
562,1.0
563,0.0
564,0.0
565,0.6666666666666666
566,0.0
567,0.0
568,1.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.33333333333333337
575,0.0
576,0.2857142857142857
577,0.0
578,1.0
579,0.25
580,0.0
581,0.0
582,1.0
583,0.5
584,0.0
585,0.0
586,0.0
587,0.0
588,1.0
589,0.0
590,1.0
591,1.0
592,0.0
593,0.0
594,0.0
595,1.5
596,0.0
597,0.6666666666666666
598,0.0
599,1.0
600,0.6666666666666666
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,1.0
607,1.0
608,0.0
609,1.0
610,0.0
611,1.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.2222222222222222
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.4444444444444444
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,1.0
633,0.8
634,1.25
635,1.0
636,0.0
637,0.0
638,0.8
639,1.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.6666666666666666
647,0.9999999999999999
648,0.0
649,0.0
650,1.0
651,0.0
652,0.0
653,0.0
654,0.5
655,0.5
656,1.0
657,0.0
658,1.0
659,0.0
660,0.6666666666666666
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.5
667,0.0
668,0.0
669,0.0
670,0.0
671,1.0
672,0.0
673,0.6666666666666666
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.5
681,0.0
682,0.0
683,0.5
684,0.0
685,0.6666666666666666
686,1.0
687,0.6666666666666666
688,0.0
689,0.0
690,0.0
691,1.6
692,0.25
693,0.0
694,0.6666666666666666
695,0.0
696,0.0
697,0.0
698,0.0
699,1.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.8571428571428571
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,1.0
712,1.0
713,1.0
714,0.0
715,0.0
716,0.5
717,1.5
718,0.0
719,1.3333333333333333
720,0.0
721,0.0
722,1.3333333333333333
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,1.0
730,0.0
731,0.0
732,1.0
733,0.0
734,0.0
735,0.0
736,0.0
737,1.0
738,1.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,1.0
747,0.0
748,1.0
749,0.0
750,0.6666666666666666
751,0.5
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.5714285714285714
760,0.0
761,0.6666666666666666
762,0.0
763,0.0
764,1.5
765,1.0
766,0.0
767,0.0
768,1.4285714285714288
769,0.0
770,0.0
771,0.5
772,1.2
773,0.0
774,1.3333333333333333
775,1.0
776,1.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,1.0
784,0.0
785,0.0
786,0.0
787,0.39999999999999997
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,1.3333333333333333
795,0.0
796,0.0
797,0.0
798,1.0
799,1.3333333333333333
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,1.0
808,1.3333333333333333
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.5
815,1.0
816,0.0
817,1.3333333333333333
818,0.5
819,0.0
820,0.0
821,0.0
822,0.6666666666666666
823,0.0
824,0.0
825,0.6666666666666666
826,1.0
827,1.0
828,0.0
829,0.5
830,1.3333333333333333
831,0.0
832,0.0
833,0.5
834,1.5
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,1.3333333333333335
841,0.0
842,0.6666666666666666
843,0.4
844,0.5
845,0.0
846,1.0
847,0.0
848,0.0
849,0.6666666666666666
850,0.0
851,1.0
852,1.0
853,0.0
854,0.0
855,0.6666666666666666
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,1.0
862,0.0
863,0.0
864,0.0
865,0.5
866,0.0
867,1.2
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.2222222222222222
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.6666666666666666
880,0.0
881,0.0
882,0.0
883,0.0
884,1.0
885,0.0
886,1.0
887,0.0
888,0.0
889,0.0
890,0.16666666666666669
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,1.3333333333333333
899,1.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,1.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,1.0
915,0.2857142857142857
916,0.0
917,0.0
918,0.6666666666666666
919,0.0
920,1.0
921,0.0
922,0.6666666666666666
923,0.0
924,0.0
925,1.0
926,0.0
927,1.0
928,1.0
929,0.0
930,1.0
931,0.0
932,0.6666666666666666
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,1.0
940,0.0
941,1.3333333333333333
942,0.6666666666666666
943,1.3333333333333333
944,0.0
945,0.0
946,1.0
947,0.0
948,0.0
949,0.0
950,1.0
951,0.0
952,0.0
953,0.0
954,0.6666666666666667
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,1.0
962,0.0
963,0.0
964,0.0
965,0.4444444444444444
966,0.0
967,0.0
968,1.0
969,0.0
970,0.0
971,0.0
972,0.6666666666666666
973,0.0
974,0.0
975,0.0
976,1.3333333333333333
977,0.0
978,0.0
979,0.0
980,0.0
981,0.5714285714285714
982,0.0
983,0.25
984,1.0
985,0.2857142857142857
986,0.25
987,0.2857142857142857
988,0.0
989,0.0
990,0.4
991,0.0
992,0.0
993,0.0
994,1.0
995,0.2857142857142857
996,0.5
997,0.0
998,0.0
999,0.0
1000,1.3333333333333333
1001,0.0
1002,0.0
1003,0.0
1004,1.0
1005,0.0
1006,1.25
1007,0.8
1008,1.3333333333333333
1009,0.0
1010,0.0
1011,0.0
1012,1.5
1013,0.0
1014,0.0
1015,0.6666666666666666
1016,0.33333333333333337
1017,0.0
1018,1.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,1.3333333333333333
1026,0.5
1027,0.0
1028,1.0
1029,0.8571428571428571
1030,0.6666666666666666
1031,0.5714285714285715
1032,0.0
1033,0.2857142857142857
1034,1.2
1035,0.0
1036,1.5
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.39999999999999997
1044,0.0
1045,0.0
1046,0.6666666666666666
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,1.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.5454545454545454
1061,0.0
1062,0.0
1063,0.9090909090909091
1064,0.0
1065,0.0
1066,0.5
1067,0.6666666666666667
1068,1.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,1.0
1076,0.0
1077,0.2857142857142857
1078,0.8571428571428571
1079,1.0
1080,1.3333333333333333
1081,1.0
1082,1.0
1083,0.0
1084,0.0
1085,0.5714285714285714
1086,0.0
1087,0.6666666666666666
1088,1.3333333333333333
1089,0.0
1090,1.6666666666666667
1091,0.0
1092,0.6666666666666666
1093,0.2857142857142857
1094,0.0
1095,0.0
1096,0.8
1097,0.0
1098,0.0
1099,1.0
1100,1.0
1101,0.4
1102,0.33333333333333337
1103,0.6666666666666666
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,1.0
1109,1.3333333333333333
1110,0.0
1111,0.25
1112,0.0
1113,1.1428571428571428
1114,0.6666666666666666
1115,0.0
1116,0.0
1117,0.8
1118,0.0
1119,1.0
1120,0.0
1121,1.0
1122,1.0
1123,0.0
1124,0.5714285714285714
1125,0.0
1126,0.4
1127,0.0
1128,0.9999999999999999
1129,1.1666666666666665
1130,0.0
1131,1.0
1132,1.0
1133,0.0
1134,1.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.6666666666666666
1140,0.0
1141,0.0
