Id,F1Score
226,0.0
227,0.25
228,0.14285714285714288
229,0.15384615384615385
230,0.2
231,0.0
232,0.2222222222222222
233,0.18181818181818182
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.25
240,0.0
241,0.0
242,0.0
243,0.16666666666666669
244,0.0
245,0.1818181818181818
246,0.16666666666666669
247,0.2
248,0.0
249,0.15384615384615385
250,0.0
251,0.4
252,0.13333333333333336
253,0.15384615384615385
254,0.25
255,0.18181818181818182
256,0.16666666666666669
257,0.0
258,0.0
259,0.0
260,0.1739130434782609
261,0.1111111111111111
262,0.0
263,0.375
264,0.1111111111111111
265,0.0
266,0.14285714285714288
267,0.4
268,0.4444444444444444
269,0.1818181818181818
270,0.18181818181818182
271,0.8
272,0.5
273,0.0
274,0.15384615384615383
275,0.7142857142857143
276,0.13333333333333336
277,0.0
278,0.0
279,0.33333333333333337
280,0.14285714285714288
281,0.7142857142857143
282,0.2666666666666667
283,0.18181818181818182
284,0.5
285,0.6
286,0.631578947368421
287,0.1818181818181818
288,0.0
289,0.18181818181818182
290,0.125
291,0.0
292,0.15384615384615383
293,0.33333333333333337
294,0.35294117647058826
295,0.0
296,0.2857142857142857
297,0.2857142857142857
298,0.0
299,0.4615384615384615
300,0.5
301,0.6666666666666666
302,0.5454545454545454
303,0.13333333333333333
304,0.0
305,0.2857142857142857
306,0.0
307,0.0
308,0.2
309,0.0
310,0.13333333333333333
311,0.0
312,0.25
313,0.4
314,0.6666666666666666
315,0.2222222222222222
316,0.0
317,0.2857142857142857
318,0.26666666666666666
319,0.0
320,0.0
321,0.18181818181818182
322,0.16666666666666669
323,0.18181818181818182
324,0.0
325,0.15384615384615385
326,0.5333333333333333
327,0.1111111111111111
328,0.25
329,0.2857142857142857
330,0.0
331,0.28571428571428575
332,0.4444444444444445
333,0.16666666666666666
334,0.0
335,0.4444444444444445
336,0.2
337,0.18181818181818182
338,0.0
339,0.0
340,0.2222222222222222
341,0.16666666666666669
342,0.47058823529411764
343,0.16666666666666669
344,0.0
345,0.4
346,0.33333333333333326
347,0.25
348,0.3333333333333333
349,0.2222222222222222
350,0.0
351,0.2
352,0.0
353,0.1818181818181818
354,0.18181818181818182
355,0.0
356,0.25
357,0.6153846153846154
358,0.6666666666666666
359,0.0
360,0.13333333333333336
361,0.16666666666666666
362,0.25
363,1.0714285714285714
364,0.21052631578947367
365,0.6666666666666666
366,0.33333333333333337
367,0.33333333333333337
368,0.4615384615384615
369,0.14285714285714285
370,0.23529411764705882
371,0.28571428571428575
372,0.5
373,0.35294117647058826
374,0.28571428571428575
375,0.0
376,0.16666666666666666
377,0.19999999999999998
378,0.6666666666666666
379,0.13333333333333333
380,0.28571428571428575
381,0.25
382,0.4
383,0.18181818181818182
384,0.0
385,0.0
386,0.375
387,0.2857142857142857
388,0.0
389,0.8571428571428571
390,0.6250000000000001
391,0.13333333333333336
392,0.33333333333333337
393,0.19999999999999998
394,0.25
395,0.18181818181818182
396,0.25
397,0.0
398,0.2857142857142857
399,0.7272727272727273
400,0.0
401,0.23529411764705882
402,0.33333333333333326
403,0.2222222222222222
404,0.13333333333333333
405,0.18181818181818182
406,0.4
407,0.2222222222222222
408,0.30769230769230765
409,0.0
410,0.16666666666666669
411,0.26666666666666666
412,0.0
413,0.5000000000000001
414,0.08695652173913043
415,0.14285714285714288
416,0.22222222222222224
417,0.2857142857142857
418,0.4444444444444444
419,0.0
420,0.13333333333333333
421,0.2857142857142857
422,0.9090909090909091
423,0.0
424,0.2222222222222222
425,0.18181818181818182
426,0.25
427,0.125
428,0.2222222222222222
429,0.4
430,0.0
431,0.18181818181818182
432,0.25
433,0.2857142857142857
434,0.4444444444444445
435,0.0
436,0.0
437,0.0
438,0.0
439,0.2222222222222222
440,0.42105263157894735
441,0.2
442,0.25
443,0.3076923076923077
444,0.0
445,0.0
446,0.0
447,0.5
448,0.36363636363636365
449,0.2222222222222222
450,0.0
451,0.36363636363636365
452,0.25
453,0.16666666666666669
454,0.0
455,0.33333333333333337
456,0.19999999999999998
457,0.19999999999999998
458,0.18181818181818182
459,0.0
460,0.26666666666666666
461,0.25
462,0.0
463,0.0
464,0.6666666666666666
465,0.0
466,0.2222222222222222
467,0.2857142857142857
468,0.0
469,0.5
470,0.8571428571428571
471,0.25
472,0.0
473,0.4
474,0.09523809523809525
475,0.42857142857142855
476,0.0
477,0.28571428571428575
478,0.22222222222222224
479,0.15384615384615385
480,0.2857142857142857
481,0.1818181818181818
482,0.25
483,0.0
484,0.0
485,0.0
486,0.1818181818181818
487,0.0
488,0.3333333333333333
489,0.1818181818181818
490,0.0
491,0.16666666666666666
492,0.125
493,0.19999999999999998
494,0.0
495,0.4444444444444445
496,0.28571428571428575
497,0.33333333333333337
498,0.16666666666666669
499,0.2222222222222222
500,0.39999999999999997
501,0.2222222222222222
502,0.3636363636363636
503,0.30769230769230765
504,0.4
505,0.19999999999999998
506,0.25
507,0.2222222222222222
508,0.4
509,0.4444444444444445
510,0.0
511,0.0
512,0.2222222222222222
513,0.2
514,0.2857142857142857
515,0.18181818181818182
516,0.23529411764705882
517,0.14285714285714285
518,0.2222222222222222
519,0.22222222222222224
520,0.4615384615384615
521,0.6666666666666666
522,0.19999999999999998
523,0.15384615384615385
524,0.0
525,0.16666666666666669
526,0.13793103448275862
527,0.2
528,0.125
529,0.2
530,0.18181818181818182
531,0.16666666666666669
532,0.4
533,0.2222222222222222
534,0.25
535,0.0
536,0.0
537,0.16666666666666669
538,0.25
539,0.0
540,0.3076923076923077
541,0.4444444444444445
542,0.15384615384615385
543,0.3333333333333333
544,0.18181818181818182
545,0.13333333333333333
546,0.0
547,0.0
548,0.28571428571428575
549,0.0
550,0.19999999999999998
551,0.15384615384615383
552,0.0
553,0.33333333333333337
554,0.125
555,0.25
556,0.2222222222222222
557,0.0
558,0.4
559,0.4444444444444445
560,0.26666666666666666
561,0.0
562,0.2857142857142857
563,0.19999999999999998
564,0.0
565,0.0
566,0.2857142857142857
567,0.14285714285714285
568,0.25
569,0.4615384615384615
570,0.1818181818181818
571,0.22222222222222224
572,0.4
573,0.5
574,0.23076923076923078
575,0.18181818181818182
576,0.7272727272727272
577,0.16666666666666669
578,0.8888888888888888
579,0.11764705882352941
580,0.0
581,0.39999999999999997
582,0.28571428571428575
583,0.25
584,0.11764705882352941
585,0.2727272727272727
586,0.5
587,0.0
588,0.2222222222222222
589,0.14285714285714288
590,0.4
591,0.25
592,0.125
593,0.0
594,0.18181818181818182
595,0.5
596,0.16666666666666669
597,0.15384615384615385
598,0.1818181818181818
599,0.2222222222222222
600,0.25
601,0.0
602,0.0
603,0.4
604,0.0
605,0.1111111111111111
606,0.33333333333333337
607,0.25
608,0.0
609,0.25
610,0.2857142857142857
611,0.6666666666666666
612,0.1111111111111111
613,0.5
614,0.0
615,0.14285714285714288
616,0.4615384615384615
617,0.47058823529411764
618,0.25
619,0.13333333333333333
620,0.15384615384615383
621,0.125
622,0.18181818181818182
623,0.13333333333333333
624,0.0
625,0.11764705882352941
626,0.0
627,0.5714285714285714
628,0.4
629,0.125
630,0.3333333333333333
631,0.33333333333333337
632,0.0
633,0.375
634,0.1111111111111111
635,0.25
636,0.35294117647058826
637,0.0
638,0.3333333333333333
639,0.16666666666666669
640,0.42857142857142855
641,0.16666666666666666
642,0.6666666666666666
643,0.19999999999999998
644,0.25
645,0.16666666666666669
646,0.1818181818181818
647,0.25
648,0.0
649,0.18181818181818182
650,0.16666666666666669
651,0.6666666666666666
652,0.0
653,0.1904761904761905
654,0.3333333333333333
655,0.2
656,0.0
657,0.2222222222222222
658,0.25
659,0.0
660,0.3636363636363636
661,0.2666666666666667
662,0.28571428571428575
663,0.0
664,0.0
665,0.0
666,0.125
667,0.14285714285714288
668,0.2857142857142857
669,0.4
670,0.6250000000000001
671,0.2857142857142857
672,0.0
673,0.0
674,0.33333333333333337
675,0.0
676,0.1818181818181818
677,0.0
678,0.0
679,0.28571428571428575
680,0.18181818181818182
681,0.0
682,0.2222222222222222
683,0.13333333333333333
684,0.15384615384615383
685,0.0
686,0.2222222222222222
687,0.28571428571428575
688,0.16666666666666669
689,0.28571428571428575
690,0.0
691,1.3333333333333333
692,0.3
693,0.14285714285714288
694,0.15384615384615385
695,0.15384615384615383
696,0.0
697,0.2857142857142857
698,0.18181818181818182
699,0.2222222222222222
700,0.0
701,0.2857142857142857
702,0.0
703,0.08333333333333333
704,0.25
705,0.18181818181818182
706,0.3333333333333333
707,0.0
708,0.15384615384615385
709,0.15384615384615385
710,0.16666666666666669
711,0.0
712,0.0
713,0.0
714,0.15384615384615385
715,0.2222222222222222
716,0.2
717,0.30769230769230765
718,0.4444444444444445
719,0.2857142857142857
720,0.18181818181818182
721,0.33333333333333337
722,0.3636363636363636
723,0.16666666666666666
724,0.22222222222222224
725,0.5714285714285715
726,0.3333333333333333
727,0.0
728,0.0
729,0.4
730,0.13333333333333336
731,0.1818181818181818
732,0.2857142857142857
733,0.09523809523809523
734,0.0
735,0.0
736,0.22222222222222224
737,0.33333333333333337
738,0.25
739,0.3333333333333333
740,0.6
741,0.19999999999999998
742,0.0
743,0.2857142857142857
744,0.0
745,0.0
746,0.18181818181818182
747,0.2
748,0.0
749,0.0
750,0.22222222222222224
751,0.28571428571428575
752,0.25
753,0.19999999999999998
754,0.0
755,0.0
756,0.6956521739130435
757,0.14285714285714288
758,0.19999999999999998
759,0.37499999999999994
760,0.0
761,0.1818181818181818
762,0.0
763,0.3076923076923077
764,0.0
765,0.19999999999999998
766,0.2222222222222222
767,0.15384615384615385
768,0.8
769,0.11764705882352941
770,0.0
771,0.0
772,0.13333333333333333
773,0.0
774,0.33333333333333337
775,0.5
776,0.25
777,0.5
778,0.0
779,0.0
780,0.0
781,0.125
782,0.0
783,0.33333333333333337
784,0.0
785,0.4
786,0.08695652173913045
787,0.4
788,0.4
789,0.7142857142857143
790,0.4
791,0.33333333333333337
792,0.0
793,0.0
794,1.3333333333333333
795,0.16666666666666669
796,0.375
797,0.0
798,0.2222222222222222
799,0.0
800,0.16666666666666669
801,0.2
802,0.3333333333333333
803,0.2222222222222222
804,0.14285714285714288
805,0.2222222222222222
806,0.0
807,0.15384615384615385
808,0.0
809,0.16666666666666666
810,0.14285714285714288
811,0.6666666666666666
812,0.15384615384615385
813,0.3636363636363636
814,0.5
815,0.2222222222222222
816,0.26666666666666666
817,0.3636363636363636
818,0.6
819,0.4
820,0.0
821,0.25
822,0.4
823,0.33333333333333337
824,0.18181818181818182
825,0.2
826,0.13333333333333333
827,0.6666666666666666
828,0.2857142857142857
829,0.14285714285714288
830,0.3636363636363636
831,0.0
832,0.375
833,0.42857142857142855
834,0.8571428571428571
835,0.6666666666666666
836,0.14285714285714288
837,0.3076923076923077
838,0.4444444444444445
839,0.0
840,0.0
841,0.25
842,0.11764705882352941
843,0.36363636363636365
844,0.14285714285714288
845,0.0
846,0.18181818181818182
847,0.15384615384615383
848,0.0
849,0.0
850,0.14285714285714288
851,0.4
852,0.25
853,0.0
854,0.25
855,0.22222222222222224
856,0.0
857,0.14285714285714288
858,0.25
859,0.15384615384615385
860,0.0
861,0.16666666666666669
862,0.33333333333333337
863,0.16666666666666669
864,0.4444444444444445
865,0.0
866,0.2222222222222222
867,0.46153846153846156
868,0.2222222222222222
869,0.0
870,0.42857142857142855
871,0.18181818181818182
872,0.6666666666666666
873,0.11764705882352941
874,0.25
875,0.25
876,0.0
877,0.0
878,0.0
879,0.2
880,0.3333333333333333
881,0.5
882,0.0
883,0.14285714285714288
884,0.14285714285714288
885,0.0
886,0.0
887,0.19999999999999998
888,0.25
889,0.6666666666666666
890,0.5333333333333333
891,0.0
892,0.2857142857142857
893,0.15384615384615385
894,0.888888888888889
895,0.14285714285714285
896,0.375
897,0.28571428571428575
898,0.23529411764705882
899,0.0
900,0.3333333333333333
901,0.22222222222222224
902,0.0
903,0.5454545454545454
904,0.3076923076923077
905,0.4
906,0.2222222222222222
907,0.4
908,0.2222222222222222
909,0.18181818181818182
910,0.0
911,0.0
912,0.25
913,0.18181818181818182
914,0.0
915,0.1111111111111111
916,0.2857142857142857
917,0.3333333333333333
918,0.4
919,0.0
920,0.19999999999999998
921,0.0
922,0.2
923,0.16666666666666669
924,0.0
925,0.2222222222222222
926,0.15384615384615385
927,0.33333333333333337
928,0.0
929,0.6666666666666666
930,0.36363636363636365
931,0.16666666666666669
932,0.25
933,0.16666666666666669
934,0.4
935,0.2857142857142857
936,0.0
937,0.3529411764705882
938,0.13333333333333333
939,0.2222222222222222
940,0.6666666666666666
941,0.0
942,0.0
943,0.4
944,0.25
945,0.25
946,0.2222222222222222
947,0.16666666666666669
948,0.2
949,0.2
950,0.0
951,0.2
952,0.22222222222222224
953,0.0
954,0.12500000000000003
955,0.5
956,0.0
957,0.2222222222222222
958,0.2222222222222222
959,0.3333333333333333
960,0.2666666666666667
961,0.33333333333333337
962,0.6
963,0.0
964,0.0
965,1.0666666666666667
966,0.09523809523809523
967,0.0
968,0.0
969,0.0
970,0.0
971,0.11764705882352941
972,0.1818181818181818
973,0.0
974,0.6
975,0.0
976,0.3636363636363636
977,0.7692307692307693
978,0.25
979,0.16666666666666669
980,0.0
981,0.0
982,0.2
983,0.7142857142857143
984,0.25
985,0.0
986,0.125
987,0.15384615384615383
988,0.14285714285714288
989,0.0
990,0.4
991,0.30769230769230765
992,0.0
993,0.5
994,0.13333333333333333
995,0.3333333333333333
996,0.25
997,0.4444444444444445
998,0.13333333333333333
999,0.0
1000,0.4444444444444445
1001,0.5
1002,0.2222222222222222
1003,0.0
1004,0.4
1005,0.2727272727272727
1006,0.10526315789473685
1007,0.4285714285714285
1008,0.3333333333333333
1009,0.0
1010,0.2857142857142857
1011,0.5714285714285715
1012,0.4444444444444444
1013,0.0
1014,0.0
1015,0.14285714285714285
1016,0.0
1017,0.33333333333333337
1018,0.14285714285714288
1019,0.0
1020,0.4
1021,0.19999999999999998
1022,0.0
1023,0.8333333333333334
1024,0.2
1025,0.0
1026,0.3529411764705882
1027,0.0
1028,0.33333333333333337
1029,0.23529411764705885
1030,0.0
1031,0.2857142857142857
1032,0.0
1033,0.1111111111111111
1034,0.0
1035,0.8571428571428571
1036,0.0
1037,0.5714285714285715
1038,0.12500000000000003
1039,0.0
1040,0.18181818181818182
1041,0.22222222222222224
1042,0.39999999999999997
1043,0.47058823529411764
1044,0.0
1045,0.16666666666666669
1046,0.5
1047,0.0
1048,0.0
1049,0.14285714285714288
1050,0.18181818181818182
1051,0.0
1052,0.0
1053,0.33333333333333337
1054,0.3333333333333333
1055,0.2857142857142857
1056,0.25
1057,0.33333333333333337
1058,0.15384615384615385
1059,0.18181818181818182
1060,0.875
1061,0.125
1062,0.19999999999999998
1063,0.7
1064,0.33333333333333337
1065,0.10526315789473685
1066,0.0
1067,0.7692307692307693
1068,0.2857142857142857
1069,0.0
1070,0.0
1071,0.125
1072,0.14285714285714288
1073,0.0
1074,0.9032258064516129
1075,0.25
1076,0.10526315789473684
1077,0.11764705882352942
1078,0.0
1079,0.2222222222222222
1080,0.0
1081,0.0
1082,0.0
1083,0.18181818181818182
1084,0.6666666666666666
1085,0.0
1086,0.2
1087,0.4
1088,0.3076923076923077
1089,0.33333333333333337
1090,0.7142857142857143
1091,0.30769230769230765
1092,0.25
1093,0.125
1094,0.0
1095,0.0
1096,0.11111111111111112
1097,0.2857142857142857
1098,0.2222222222222222
1099,0.0
1100,0.0
1101,0.3529411764705882
1102,0.16666666666666666
1103,0.33333333333333337
1104,0.19999999999999998
1105,0.42857142857142855
1106,0.0
1107,0.16666666666666666
1108,0.18181818181818182
1109,0.4
1110,0.13333333333333333
1111,0.33333333333333326
1112,0.28571428571428575
1113,0.11764705882352942
1114,0.25
1115,0.3636363636363636
1116,0.6153846153846153
1117,0.0
1118,0.2222222222222222
1119,0.33333333333333337
1120,0.0
1121,0.19999999999999998
1122,0.36363636363636365
1123,0.0
1124,0.75
1125,0.3333333333333333
1126,0.28571428571428575
1127,0.0
1128,0.26666666666666666
1129,0.5882352941176471
1130,0.0
1131,0.5
1132,0.0
1133,0.33333333333333337
1134,0.15384615384615385
1135,0.15384615384615385
1136,0.2857142857142857
1137,0.3076923076923077
1138,0.4
1139,0.0
1140,0.0
1141,0.0
